iso,country,antimony_us,antimony_cn,beryllium_us,beryllium_cn,bismuth_us,bismuth_cn,cadmium_us,cadmium_cn,chromium_us,chromium_cn,cobalt_us,cobalt_cn,graphite_us,graphite_cn,lithium_us,lithium_cn,magnesium_us,magnesium_cn,manganese_us,manganese_cn,molybdenum_us,molybdenum_cn,niobium_us,niobium_cn,palladium_us,palladium_cn,platinum_us,platinum_cn,ree_us,ree_cn,rhodium_us,rhodium_cn,titanium_us,titanium_cn,tungsten_us,tungsten_cn,uranium_us,uranium_cn,zirconium_us,zirconium_cn,crit_us,crit_cn,aluminum_us,aluminum_cn,copper_us,copper_cn,gold_us,gold_cn,silver_us,silver_cn,nickel_us,nickel_cn,zinc_us,zinc_cn,lead_us,lead_cn,steel_us,steel_cn,tin_us,tin_cn,metals_us,metals_cn,coffee_us,coffee_cn,maize_us,maize_cn,milk_us,milk_cn,palm_us,palm_cn,pork_us,pork_cn,poultry_us,poultry_cn,rice_us,rice_cn,soy_us,soy_cn,sugar_us,sugar_cn,wheat_us,wheat_cn,beef_us,beef_cn,ag_us,ag_cn,gas_us,gas_cn,oil_us,oil_cn,coal_us,coal_cn,energy_us,energy_cn,mil_ex_us,mil_ex_cn,arms_ex_us,arms_ex_cn,arms_im_us,arms_im_cn,arms_us,arms_cn,unga_us,unga_cn,aid_us,aid_cn,trade_us,trade_cn,fdi_us,fdi_cn,student_in_us,student_in_cn,student_out_us,student_out_cn,students_us,students_cn,overall_us,overall_cn,resources_us,resources_cn,mil_us,mil_cn,diplo_us,diplo_cn,soft_us,soft_cn
KAZ,Kazakhstan,0.0,0.012,0.12,0.07200000000000001,0.0,0.044000000000000004,0.0,0.336,0.35200000000000004,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.012,,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.024,0.0,0.0,0.252,0.0,0.0,0.024,0.1294117647058824,0.1210870313037496,0.004,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.052000000000000005,0.016,0.0,0.0,0.0,0.0,0.010678871090770405,0.03203661327231122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.00451467268623025,0.0,0.004,0.0,0.04,0.0,0.0,0.0,0.044000000000000004,0.30185322482052046,0.6827495863220419,0.02,0.02,0.0,0.0,0.012499999999999999,0.012499999999999999,0.1630434782608696,0.7560975609756099,0.0297029702970297,0.06,0.6061589088451321,0.7798308403833585,,0.4002652602846275,0.7308188879974025,0.042948331974208206,0.1825929202827182,0.7061790104776039,0.4655971688457321,0.3818557704079136,0.23738509026103935,0.4111510616245429,0.056299585435572355,0.08103435040634344,0.16765505323761093,0.3707997793717556,0.10878940654801678,0.46061948226844235,0.535931764053588,0.5207028222541517
KEN,Kenya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.136,0.0013071895424836605,0.023391812865497085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013544018058690748,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49230140557128116,0.0,0.52,0.7,0.0,0.0,0.325,0.43749999999999994,0.13043478260869565,0.7317073170731708,0.33663366336633666,0.18000000000000002,0.5799895056499075,0.6335944319029052,,0.4032172840386754,0.8017053788872138,0.11636899042882787,0.0,0.0,0.4086565898038057,0.05931724551176632,0.31595258301830387,0.31021915162075103,0.005968399146802342,0.010307872892489998,0.43589408297134996,0.2333333333333333,0.26362145416995686,0.5145832709860841,0.49437260678080214,0.36541295180249206
KIR,Kiribati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.009900990099009901,0.0,0.07856844128348343,0.06735355331551522,,,0.2455791493090142,0.0,0.0,0.0,0.1251800727878863,0.0,0.091229219806609,0.010334967367459905,0.0,0.0,0.20314472613414475,0.0,0.011176577780477434,0.0,0.1018844705829255,0.033680152970472076
KWT,Kuwait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.1,0.0,0.0,0.055999999999999994,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.11956521739130434,0.7195121951219513,0.009900990099009901,0.0,0.7653163318098842,0.7252259951788862,,0.3288627910637394,0.9255794447758466,0.0,0.0,0.0,0.47179942838803113,0.0,0.2827693952123569,0.23522069389436664,0.022505264298810338,0.040187971962161326,0.3333333333333333,0.0,0.07307295146692581,0.4061050426455185,0.6186198944911436,0.3513981551332432
KGZ,Kyrgyzstan,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412796697626419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.5346556376275643,0.0,0.0,0.0,0.0,0.0,0.0,0.09782608695652174,0.7804878048780486,0.25742574257425743,0.63,0.28487369564727233,0.6365803562603567,,0.38207616936135347,0.42193719953161557,0.07342065845461965,0.0,0.5862203597844748,0.2150757892023767,0.3362415372371123,0.159788285617185,0.41482100178155723,0.0,0.0016589462110283314,0.16098838657094425,0.2851496734013676,0.200510235072587,0.7961035463115366,0.24999980399498967,0.4516779666913244
LAO,Laos,0.0,0.012,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00412796697626419,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007627765064836003,0.004,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.002257336343115125,0.036117381489842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808963615015214,0.1904481807507607,0.0,1.0,0.0,0.0,0.0,0.625,0.08695652173913043,0.7439024390243903,0.039603960396039604,1.0,0.291691242703808,0.5734366633298832,,0.44154498444993967,0.2131770228221751,0.0,0.0,0.4577502970528467,0.1086636031954251,0.23333094713040697,0.12567978821373274,0.48318033139925703,0.0009071776966627841,0.01648033376619246,0.20314472613414475,0.4349056964004057,0.07143291016218187,0.9842884931916804,0.20019749201932363,0.4161459154163496
LVA,Latvia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.46739130434782605,0.3780487804878048,0.019801980198019802,0.0,0.5130314169504137,0.4881345943871286,,0.00943566486991865,0.4462315241533312,0.08589666394841641,0.40888317740103164,0.3059771733325094,0.4358811441596507,0.19975146755137815,0.3109377697117435,0.13500707964805228,0.0,0.0,0.4349056964004057,0.0,0.2749802587620725,0.2133772257967978,0.47450384783823085,0.2324638792603628
LBN,Lebanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9921309161899609,0.0,1.0,0.0,0.0,0.0,0.625,0.0,0.11956521739130434,0.7560975609756099,0.1188118811881188,0.0,0.5882454223158344,0.5493706205694596,,,0.674459601024622,0.0,0.0,0.0,0.3437950745668288,0.0,0.384958169784475,0.18028408825129966,0.0,0.0,0.8624698219679791,0.0,0.1345441292595517,0.4267544515935957,0.46606696995823926,0.27471284924770767
LSO,Lesotho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.7439024390243903,0.5346534653465346,0.04,0.41308607707451883,0.19750296787234065,,,0.2131770228221751,0.0,0.0,0.0,0.1086636031954251,0.0,0.20708810884196274,0.13553128409293566,0.0,0.0,0.16098838657094425,0.0,0.3815222012998845,0.4424480023941344,0.2609009945097978,0.09876138440539202
LBR,Liberia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22826086956521735,0.6585365853658537,1.0,0.12,0.4125809402429392,0.5308272934261157,,0.08722895340506912,0.38957585294699776,0.0,0.0,0.0,0.1985801065176913,0.0,0.25402266235380877,0.1753348436218411,0.0,0.0,0.0,0.0,0.6932515337423312,0.439419422415083,0.3056111597864318,0.2060394036438068
LBY,Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.016,0.0,0.0,0.004,0.016,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130434782608695,0.7439024390243903,0.039603960396039604,0.0,0.5612179327683064,0.5736467922705643,,,0.6721160615326904,0.0,0.0,0.0,0.34260049251453845,0.0,0.19203795501973064,0.18416205825690002,0.001607518878486453,0.006430075513945812,0.16098838657094425,0.0,0.10210775678794873,0.41987131527757,0.4519545194365452,0.28685215201916675
LTU,Lithuania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904481807507607,0.0,0.02,0.0,0.0,0.0,0.012499999999999999,0.0,0.46739130434782605,0.3536585365853658,0.019801980198019802,0.0,0.6003316883750925,0.512530549097138,,,0.45777398603223135,0.15326289630415108,0.4475081135755908,0.316557009509629,0.46145317890926524,0.23948323859108717,0.24193959379307806,0.1526924437564149,0.0,0.0,0.10823902973373904,0.0,0.2749802587620725,0.1996109531647463,0.5309456590114574,0.37604459094527265
LUX,Luxembourg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.0,0.0,0.0,0.0,0.0,0.028104575163398697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0015255530129672007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44565217391304346,0.39024390243902435,0.009900990099009901,0.0,0.6250742499994217,0.5276354007746861,1.0,0.32090065937319695,0.27739799318273095,0.07342065845461965,0.3665580777512315,0.4333126923971669,0.32824638434707615,0.2582992811977617,0.4316859820221586,0.1879503811325989,0.011907747603870387,0.0,0.5333333333333333,0.0,0.25712203122152705,0.22026036211282354,0.6511721557533623,0.3689821028943273
MKD,Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4422069815053778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913043478260869,0.3658536585365853,0.0594059405940594,0.11,0.38446952679380086,0.26565049729179224,,,0.4268232099041261,0.0,0.1307715914855022,0.0,0.2842250981831974,0.0,0.2156573255900271,0.10240111751314523,0.0,0.0,0.23584372346953483,0.0,0.25438862904695375,0.2685799790513242,0.33438083294960724,0.13283856522842902
MDG,Madagascar,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.22399999999999998,0.004,0.16,0.004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08800000000000001,0.22614379084967323,0.19607843137254907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009916094584286805,0.0030511060259344014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047420122978287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22826086956521735,0.6829268292682927,0.13861386138613863,0.0,0.4440430257786401,0.458839990184725,,0.24334204312682475,0.3429868261817178,0.0,0.0,0.0,0.17483208972553257,0.0,0.2660552203261575,0.19889275221536148,0.09486768057211,0.08002612265808408,0.375862406558842,0.0,0.20707040029156287,0.3854556336974413,0.3094685808506206,0.23408414385369739
MWI,Malawi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.002257336343115125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20652173913043478,0.6585365853658537,0.6831683168316832,0.06,0.3272702099209464,0.30756423141750444,,0.05229113612670799,0.44686124284082723,0.0,0.0,0.0,0.22778042460971593,0.0,0.24151492763221838,0.13538640616470093,0.0009071776966627841,0.0,0.16098838657094425,0.0,0.5021563506043856,0.4055543917402364,0.2775531409572121,0.11996381511711207
MYS,Malaysia,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.032,0.168,0.0,0.004,0.0,0.0,0.0,0.0,0.04,0.0,0.10400000000000001,0.16399999999999998,0.0,0.0,0.008,0.10800000000000001,0.0,0.0,0.0,0.024,0.0,0.004,0.03137254901960785,0.08118335053319575,0.0,0.004,0.0,0.024,0.0,0.0,0.0,0.0,0.012,0.052000000000000005,0.0,0.004,0.012,0.0,0.0,0.0,0.628,0.027999999999999997,0.12433257055682687,0.02135774218154081,0.0,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.5643340857787812,0.6027088036117383,0.0,0.052000000000000005,0.0,0.008,0.0,0.0,0.0,0.060000000000000005,0.0,0.6588424582011327,0.08,0.0,0.0,0.0,0.049999999999999996,0.0,0.1630434782608696,0.7439024390243903,0.009900990099009901,0.0,0.9051966363595255,0.9566300138138828,0.4730003778740553,0.5326435772692112,0.9219462425503919,0.6201904124892855,0.5056679281560758,0.9296297555644758,0.7277036601229642,0.789996227248853,0.3827713046108484,0.5583305508184125,0.28936915396472335,0.3075384137761523,0.026666666666666665,0.35138264437393746,0.09761282876753935,0.41987131527757,0.7020372681323738,0.7598327765801444
MDV,Maldives,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8731977670728026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19565217391304346,0.7317073170731708,0.039603960396039604,0.18999999999999997,0.2762895567872855,0.2813048962568512,,0.17833701757978193,0.15705523803284166,0.0,0.0,0.0,0.08005641433317026,0.0,0.20228766447004184,0.17342109010233722,0.0,0.0,0.46570547577216137,0.0,0.1327826034137156,0.5202274427652251,0.1781908485440471,0.15322933196153804
MLI,Mali,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.7439024390243903,0.34653465346534656,0.13999999999999999,0.29586249208441057,0.3605558222349033,,0.2755214645727136,0.4798540239130589,0.0,0.0,0.0,0.24459797100043126,0.0,0.14050623701328308,0.19082541553494378,0.0,0.0,0.0,0.0,0.26920974306019557,0.49888972018554545,0.2702573238551996,0.21204701921087257
MLT,Malta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30185322482052046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3695652173913043,0.4146341463414634,0.019801980198019802,0.0,0.5400603674067165,0.5721033067392659,,0.18267143569376018,0.16431718064107784,0.0,0.40783930330390555,0.3059771733325094,0.2916476846988782,0.15596700671439823,0.21031517687011494,0.1663939338784432,0.0,0.0,0.16098838657094425,0.0,0.21976553483569214,0.23402663474487503,0.4158957180843653,0.30361101894842096
MRT,Mauritania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49230140557128116,0.0,0.08,1.0,0.0,0.0,0.049999999999999996,0.625,0.11956521739130434,0.7195121951219513,0.13861386138613863,0.12,0.4076019906840985,0.5219405918161746,,,0.2637107669503079,0.0,0.0,0.0,0.1344223770408555,0.0,0.18539882216247883,0.27432750534259537,0.0,0.0,0.2892274163046833,0.3333333333333333,0.14572070704002915,0.4738351039952117,0.27103935457098777,0.2609964598529662
